LoanId,AmountDisbursed,Interest,LoanBalance,BorrowDate,Product,Branch,ClearDate,CustomerId,Gender,LoanLimit,CreditScore,loan_repayment_txn_count,loan_repayment_total_paid,loan_repayment_first_payment,loan_repayment_last_payment,loan_overpayment,MissedInstalments,Industry,BusinessType,YearEstablished
685086,11000,6000,0.0,2024-06-28,10 weeks credit ease,molo,2024-06-28,770,male,14100.0,2000,16,17000,2025-07-31,2025-09-03,0,10.0,food & hospitality,green grocery (fruit/vegetables),2015
728132,10000,5500,0.0,2024-10-15,10 weeks credit ease,molo,2024-10-15,770,male,15700.0,1800,16,15500,2025-09-03,2025-10-15,0,10.0,food & hospitality,green grocery (fruit/vegetables),2011
653778,22000,8050,0.0,2024-02-29,7 weeks credit ease,molo,2024-03-15,679,male,40300.0,7000,16,30050,2025-01-28,2025-03-06,0,7.0,manufacturing,green grocery (fruit/vegetables),2023
834822,16000,5950,0.0,2025-06-18,7 weeks credit ease,molo,2025-06-20,631,female,32000.0,7000,16,21950,2025-05-15,2025-07-03,0,0.0,food & hospitality,green grocery (fruit/vegetables),2019
696970,15000,5600,0.0,2024-08-07,7 weeks credit ease,molo,2024-08-07,569,female,22500.0,15000,16,20600,2025-05-30,2025-07-07,0,7.0,transportation,motor bike transportation,2016
893701,10000,2750,0.0,2025-10-28,5 weeks credit ease,molo,2025-09-26,513,male,17100.0,2000,16,12750,2025-07-24,2025-09-23,0,0.0,food & hospitality,green grocery (fruit/vegetables),2023
856159,15000,5600,0.0,2025-07-29,7 weeks credit ease,molo,2025-02-08,466,female,24000.0,7000,16,20600,2025-10-06,2025-11-20,0,7.0,agriculture,agro-vet,2019
734604,29000,15000,0.0,2024-10-28,10 weeks credit ease,molo,2024-10-30,295,female,94200.0,2000,16,44000,2024-12-09,2025-05-12,0,10.0,food & hospitality,green grocery (fruit/vegetables),2020
896608,4000,1250,0.0,2025-09-26,5 weeks credit ease,molo,2025-01-10,1709,female,13000.0,2000,17,5250,2025-09-04,2025-09-30,0,0.0,food & hospitality,seafood- fish vendor,2021
890657,4000,1250,100.0,2025-08-17,5 weeks credit ease,engineer,2025-09-21,1696,female,5000.0,3000,17,6130,2025-08-17,2025-10-08,880,5.0,food & hospitality,retail shop,2016
928155,4000,1250,0.0,2025-11-30,5 weeks credit ease,molo,2025-11-24,1686,female,8000.0,2500,17,1410,2025-11-18,2025-11-30,0,4.0,food & hospitality,green grocery (fruit/vegetables),2022
930543,6000,1750,0.0,2025-11-22,5 weeks credit ease,molo,2025-11-27,1667,female,12000.0,1800,17,6150,2025-11-11,2025-11-30,0,0.0,food & hospitality,green grocery (fruit/vegetables),2014
896607,4000,1250,0.0,2025-11-26,5 weeks credit ease,molo,2025-01-10,1631,male,8000.0,2000,17,12360,2025-05-21,2025-11-26,7110,0.0,personal services,food kiosks,2020
913624,7000,2000,0.0,2025-10-28,5 weeks credit ease,molo,2025-10-29,1611,female,9000.0,1500,17,16800,2025-09-24,2025-11-30,7800,0.0,food & hospitality,green grocery (fruit/vegetables),2021
880250,6000,1750,0.0,2025-08-23,5 weeks credit ease,engineer,2025-01-09,1593,female,8000.0,2000,17,7750,2025-07-01,2025-07-28,0,0.0,transportation,motor bike transportation,2023
861545,9000,2500,0.0,2025-07-30,5 weeks credit ease,molo,2025-07-30,1537,male,15000.0,2000,17,17600,2025-10-14,2025-11-25,6100,5.0,food & hospitality,green grocery (fruit/vegetables),2013
878181,6000,2450,0.0,2025-08-28,7 weeks credit ease,engineer,2025-11-09,1525,male,7000.0,2000,17,8450,2025-10-02,2025-11-07,0,7.0,food & hospitality,food kiosks,2015
860342,5000,1500,0.0,2025-07-18,5 weeks credit ease,molo,2025-07-28,1511,male,3000.0,2000,17,9880,2025-06-23,2025-08-26,3380,0.0,food & hospitality,mobile money services-mpesa,2019
837153,7000,2800,0.0,2025-06-17,7 weeks credit ease,engineer,2025-06-25,1455,male,9000.0,2000,17,9800,2025-04-01,2025-05-07,0,0.0,food & hospitality,retail shop,2024
807447,9000,2500,0.0,2025-03-29,5 weeks credit ease,molo,2025-03-04,1374,male,22500.0,1500,17,11500,2025-03-29,2025-04-28,0,1.0,food & hospitality,retail shop,2012
938616,6000,2450,6250.0,2025-07-11,7 weeks credit ease,engineer,2025-12-26,1345,male,11000.0,2500,17,8450,2025-07-14,2025-11-15,0,0.0,personal services,second hand clothes,2018
813277,8000,3150,0.0,2025-10-06,7 weeks credit ease,engineer,2025-02-05,1342,male,9500.0,2000,17,8440,2025-10-20,2025-11-28,0,7.0,food & hospitality,green grocery (fruit/vegetables),2019
791680,5000,1500,0.0,2025-02-17,5 weeks credit ease,molo,2025-02-18,1299,female,8300.0,2000,17,6500,2024-12-27,2025-02-04,0,0.0,transportation,motor bike transportation,2019
739985,9000,3500,0.0,2024-09-24,7 weeks credit ease,engineer,2024-10-22,1276,female,12000.0,2000,17,12500,2024-08-20,2024-09-23,0,0.0,business & information,bureau & publishing services,2014
793495,15000,5600,0.0,2025-10-03,7 weeks credit ease,molo,2025-09-03,1266,male,17100.0,2500,17,20600,2025-07-16,2025-09-23,0,0.0,food & hospitality,green grocery (fruit/vegetables),2017
755511,5000,1500,0.0,2024-11-11,5 weeks credit ease,engineer,2024-11-13,1260,female,5600.0,2000,17,6500,2024-10-29,2025-01-08,0,3.0,fashion & beauty products,second hand clothes,2019
804625,14000,3750,0.0,2025-03-14,5 weeks credit ease,molo,2025-03-26,1252,male,16000.0,2500,17,17750,2025-02-19,2025-03-14,0,0.0,natural resources/environmental,firewood & charcoal vendor,2015
920167,9000,3500,8128.57,2025-06-10,7 weeks credit ease,molo,2025-11-24,1249,male,9800.0,2000,17,12500,2025-07-04,2025-08-23,0,7.0,food & hospitality,green grocery (fruit/vegetables),2019
844537,10000,3850,0.0,2025-05-07,7 weeks credit ease,engineer,2025-09-07,1236,male,16700.0,2500,17,13850,2025-04-17,2025-06-10,0,0.0,general hardware & electronics,building & construction materials,2011
932103,15000,8000,14200.0,2025-10-27,10 weeks credit ease,engineer,2026-05-01,1234,male,20000.0,2500,17,23540,2025-09-29,2025-11-25,540,0.0,food & hospitality,food kiosks,2022
890814,8000,3150,0.0,2025-06-10,7 weeks credit ease,engineer,2025-06-10,1230,male,12600.0,2500,17,11150,2025-06-02,2025-07-16,0,0.0,food & hospitality,green grocery (fruit/vegetables),2016
771975,7000,2000,0.0,2025-01-13,5 weeks credit ease,engineer,2024-12-24,1230,male,8000.0,2000,17,9000,2024-12-02,2025-02-12,0,0.0,food & hospitality,green grocery (fruit/vegetables),2025
797310,6000,1750,0.0,2025-01-31,5 weeks credit ease,engineer,2025-07-03,1230,male,10000.0,2500,17,7750,2025-02-12,2025-03-25,0,5.0,food & hospitality,green grocery (fruit/vegetables),2017
754947,12000,3250,0.0,2024-11-11,5 weeks credit ease,molo,2024-12-11,1221,male,21300.0,2500,17,15250,2024-10-01,2024-11-04,0,0.0,fashion & beauty products,tailoring services,2017
799656,12000,4550,1083.57,2025-07-02,7 weeks credit ease,engineer,2025-03-28,1175,female,24000.0,2500,17,27295,2025-01-09,2025-06-13,10745,0.0,general hardware & electronics,towing,2017
799793,10000,2750,0.0,2025-03-15,5 weeks credit ease,molo,2025-03-14,1163,female,17100.0,2000,17,15200,2025-01-26,2025-03-21,2450,0.0,personal services,beauty salon,2018
708744,7000,2800,0.0,2024-07-17,7 weeks credit ease,engineer,2024-06-08,1153,female,15400.0,2500,17,9800,2024-07-17,2024-09-16,0,4.0,fashion & beauty products,second hand clothes,2020
711565,10000,3850,0.0,2024-10-08,7 weeks credit ease,engineer,2024-08-14,1131,female,22000.0,2000,17,13850,2024-08-01,2024-09-07,0,0.0,transportation,motor bike transportation,2020
797188,16000,8500,0.0,2025-05-23,10 weeks credit ease,engineer,2025-10-04,1104,female,28800.0,2500,17,30590,2025-01-30,2025-05-23,6090,0.0,food & hospitality,meat vendor-butchery,2018
930488,5000,1500,1758.0,2025-10-23,5 weeks credit ease,molo,2025-11-27,1095,male,5600.0,2000,17,7550,2025-09-26,2025-11-28,1050,0.0,food & hospitality,green grocery (fruit/vegetables),2021
732168,6000,1750,0.0,2024-09-24,5 weeks credit ease,molo,2024-09-19,1085,male,16500.0,2500,17,7750,2024-08-15,2024-09-19,0,0.0,wholesale & retail trade,green grocery (fruit/vegetables),2019
733170,5000,1500,0.0,2025-01-14,5 weeks credit ease,molo,2024-09-21,1083,female,12000.0,2000,17,6500,2024-11-07,2025-04-20,0,4.0,fashion & beauty products,second hand clothes,2019
868624,4000,1250,0.0,2025-09-22,5 weeks credit ease,molo,2025-08-14,1083,female,4000.0,2000,17,5250,2025-08-06,2025-11-26,0,0.0,food & hospitality,meat vendor-butchery,2019
687034,5000,1500,0.0,2024-05-09,5 weeks credit ease,molo,2024-05-29,1076,male,7000.0,1800,17,6500,2024-10-23,2024-11-21,0,5.0,food & hospitality,food kiosks,2019
909151,12000,4550,0.0,2025-03-11,7 weeks credit ease,molo,2025-05-11,1070,female,15600.0,2500,17,16550,2025-05-15,2025-06-13,0,7.0,personal services,meat vendor-butchery,2022
804587,12000,3250,0.0,2025-03-25,5 weeks credit ease,molo,2025-03-26,1066,female,16800.0,1800,17,15250,2025-03-13,2025-04-16,0,0.0,general hardware & electronics,meat vendor-butchery,2020
688687,10000,2750,0.0,2024-05-16,5 weeks credit ease,molo,2024-03-06,1066,male,21200.0,2500,17,12750,2024-06-17,2024-07-16,0,5.0,food & hospitality,food kiosks,2020
754828,10000,2750,0.0,2024-12-11,5 weeks credit ease,molo,2024-12-11,1066,female,20000.0,1800,17,12750,2024-11-05,2025-02-11,0,3.0,fashion & beauty products,cosmetic shop,2018
655079,8000,2250,0.0,2024-05-03,5 weeks credit ease,molo,2024-05-03,1063,male,8000.0,2000,17,10250,2024-06-06,2024-12-06,0,5.0,food & hospitality,green grocery (fruit/vegetables),2019
871001,7000,2000,0.0,2025-08-18,5 weeks credit ease,molo,2025-08-18,1044,female,11700.0,2500,17,9000,2025-08-18,2025-10-03,0,4.0,wholesale & retail trade,food kiosks,2015
646825,9000,2500,0.0,2024-02-19,5 weeks credit ease,molo,2024-02-13,1042,male,11600.0,2500,17,9805,2024-04-08,2024-05-14,0,5.0,food & hospitality,green grocery (fruit/vegetables),2018
677742,5000,1500,0.0,2024-03-05,5 weeks credit ease,molo,2024-07-05,1035,male,16200.0,1500,17,6500,2025-06-13,2025-07-08,0,5.0,fashion & beauty products,cosmetic shop,2023
804795,10000,2750,0.0,2025-03-27,5 weeks credit ease,molo,2025-03-27,1026,male,11700.0,2000,17,12750,2025-05-28,2025-06-21,0,5.0,food & hospitality,cereals,2017
888401,10000,2750,0.0,2025-09-17,5 weeks credit ease,molo,2025-09-17,1026,female,13300.0,2000,17,12750,2025-10-27,2025-11-29,0,5.0,fashion & beauty products,second hand clothes,2022
663560,7000,2800,0.0,2024-11-04,7 weeks credit ease,molo,2024-11-04,1026,male,11700.0,2500,17,9800,2025-01-16,2025-02-20,0,7.0,food & hospitality,food kiosks,2014
716083,8000,2250,0.0,2024-12-08,5 weeks credit ease,molo,2024-12-08,1013,male,11400.0,2500,17,10250,2025-05-02,2025-05-16,0,5.0,food & hospitality,green grocery (fruit/vegetables),2018
848750,10000,2750,0.0,2025-06-21,5 weeks credit ease,molo,2025-04-07,1013,male,22000.0,2000,17,9420,2025-10-31,2025-11-20,0,5.0,food & hospitality,meat vendor-butchery,2011
778618,7000,2000,0.0,2024-12-27,5 weeks credit ease,molo,2025-09-01,1013,male,12600.0,3000,17,9000,2025-05-16,2025-05-30,0,5.0,food & hospitality,retail shop,2013
798432,5000,1500,0.0,2025-04-03,5 weeks credit ease,molo,2025-11-03,1011,male,10000.0,2500,17,6500,2025-04-28,2025-05-19,0,5.0,food & hospitality,cereals,2018
877442,7000,2800,0.0,2025-03-09,7 weeks credit ease,molo,2025-09-09,1000,female,14000.0,2000,17,9800,2025-08-28,2025-10-09,0,7.0,transportation,motor vehicle/bike repair,2018
675965,7000,2000,0.0,2024-04-29,5 weeks credit ease,molo,2024-04-30,1000,male,12800.0,2500,17,9000,2024-10-15,2024-11-27,0,5.0,food & hospitality,green grocery (fruit/vegetables),2018
825877,10000,2750,0.0,2025-05-16,5 weeks credit ease,molo,2025-05-17,997,female,21700.0,2000,17,12750,2025-07-23,2025-08-14,0,5.0,food & hospitality,food kiosks,2016
668998,9000,2500,0.0,2024-12-04,5 weeks credit ease,molo,2024-12-04,986,female,13500.0,2000,17,11500,2025-06-08,2025-07-22,0,5.0,food & hospitality,farming-crop products (coconuts etc),2024
699907,5000,1500,0.0,2024-06-27,5 weeks credit ease,molo,2024-01-07,983,female,13800.0,2000,17,6500,2025-02-03,2025-03-08,0,5.0,food & hospitality,retail shop,2020
649805,15000,5600,0.0,2024-02-24,7 weeks credit ease,molo,2024-05-03,980,male,23600.0,20000,17,20600,2024-08-01,2024-10-15,0,7.0,food & hospitality,meat vendor-butchery,2016
727098,9000,2500,0.0,2024-03-09,5 weeks credit ease,molo,2024-06-09,958,male,12600.0,2000,17,11500,2024-10-22,2024-11-13,0,5.0,human health & animal services,pharmacy/dispensing chemist,2015
649567,15000,8000,0.0,2024-11-03,10 weeks credit ease,molo,2024-03-25,934,female,30000.0,7000,17,23000,2025-07-17,2025-08-22,0,10.0,personal services,taxi & rental services,2018
832316,12000,4550,0.0,2025-05-30,7 weeks credit ease,molo,2025-06-13,934,male,20600.0,2000,17,12265,2025-10-30,2025-11-28,0,7.0,general hardware & electronics,agro-vet,2011
728707,28000,10150,0.0,2024-08-27,7 weeks credit ease,molo,2024-09-25,930,male,39200.0,2500,17,38150,2025-02-16,2025-04-21,0,7.0,fashion & beauty products,new clothes,2017
641576,11000,6000,0.0,2024-02-21,10 weeks credit ease,molo,2024-05-03,901,male,13200.0,2000,17,17000,2024-09-16,2024-10-22,0,10.0,food & hospitality,green grocery (fruit/vegetables),2018
653649,8000,2250,0.0,2024-02-29,5 weeks credit ease,molo,2024-02-29,875,male,13300.0,2000,17,10250,2025-08-27,2025-10-15,0,5.0,food & hospitality,retail shop,2019
767591,10000,2750,0.0,2024-11-12,5 weeks credit ease,molo,2024-12-12,798,male,34000.0,2500,17,12750,2025-05-26,2025-06-30,0,5.0,personal services,mobile money services-mpesa,2018
679661,7000,2000,0.0,2024-10-05,5 weeks credit ease,molo,2024-11-05,650,male,37800.0,2500,17,9000,2025-10-17,2025-11-21,0,5.0,fashion & beauty products,second hand clothes,2013
642670,18000,6650,0.0,2024-02-13,7 weeks credit ease,molo,2024-02-16,604,male,36000.0,2000,17,7336,2025-07-28,2025-11-18,0,7.0,food & hospitality,green grocery (fruit/vegetables),2017
765588,15000,5600,0.0,2024-04-12,7 weeks credit ease,molo,2024-12-23,546,male,22500.0,2500,17,13228,2025-10-14,2025-11-30,0,7.0,personal services,barber shop,2024
678115,6000,1750,0.0,2024-04-30,5 weeks credit ease,molo,2024-07-05,488,male,9600.0,2000,17,7750,2025-02-09,2025-03-16,0,5.0,personal services,barber shop,2015
834570,15000,5600,0.0,2025-06-14,7 weeks credit ease,molo,2025-06-19,466,male,22500.0,20000,17,20600,2025-08-26,2025-10-06,0,7.0,agriculture,farming-animal products,2020
933636,7000,2800,0.0,2025-11-21,7 weeks credit ease,engineer,2025-12-17,1665,male,13000.0,2500,18,9800,2025-11-04,2025-11-21,0,0.0,food & hospitality,green grocery (fruit/vegetables),2022
898587,5000,1500,0.0,2025-09-30,5 weeks credit ease,molo,2025-04-10,1598,female,13000.0,1800,18,11800,2025-08-11,2025-11-21,5300,0.0,personal services,green grocery (fruit/vegetables),2018
884509,7000,2000,0.0,2025-08-09,5 weeks credit ease,molo,2025-10-09,1586,female,16000.0,1800,18,9000,2025-07-10,2025-08-14,0,0.0,food & hospitality,meat vendor-butchery,2018
841203,4000,1250,0.0,2025-06-17,5 weeks credit ease,molo,2025-06-18,1568,male,6000.0,2000,18,5250,2025-06-17,2025-07-23,0,0.0,food & hospitality,bar/ restaurant,2018
854003,5000,1500,0.0,2025-07-16,5 weeks credit ease,molo,2025-07-16,1557,female,11000.0,1800,18,6500,2025-07-23,2025-08-20,0,2.0,food & hospitality,food kiosks,2017
851938,5000,1500,0.0,2025-10-07,5 weeks credit ease,engineer,2025-11-07,1482,male,9000.0,2000,18,9940,2025-09-01,2025-11-15,3440,0.0,food & hospitality,green grocery (fruit/vegetables),2020
928029,8000,2250,0.0,2025-11-17,5 weeks credit ease,molo,2025-11-24,1471,male,12000.0,1800,18,10250,2025-11-02,2025-11-26,0,0.0,food & hospitality,green grocery (fruit/vegetables),2014
822018,6000,1750,0.0,2025-07-05,5 weeks credit ease,engineer,2025-08-05,1455,male,9000.0,2000,18,7750,2025-05-07,2025-06-10,0,0.0,fashion & beauty products,second hand clothes,2021
848143,10000,2750,0.0,2025-06-18,5 weeks credit ease,engineer,2025-03-07,1454,male,15000.0,2500,18,12750,2025-06-10,2025-07-07,0,0.0,food & hospitality,green grocery (fruit/vegetables),2015
913520,6000,2450,0.0,2025-11-11,7 weeks credit ease,engineer,2025-12-11,1450,male,6000.0,3500,18,8450,2025-09-10,2025-10-23,0,0.0,food & hospitality,green grocery (fruit/vegetables),2017
792011,5000,1500,2900.0,2025-01-15,5 weeks credit ease,engineer,2025-02-19,1420,female,6100.0,2000,18,4900,2025-01-15,2025-04-02,0,5.0,food & hospitality,green grocery (fruit/vegetables),2020
738124,5000,1500,1200.0,2024-08-28,5 weeks credit ease,molo,2024-02-10,1308,male,12500.0,2500,18,8580,2024-08-28,2024-10-02,2080,0.0,food & hospitality,food kiosks,2018
731987,7000,2800,600.0,2024-08-14,7 weeks credit ease,molo,2024-02-10,1263,female,9300.0,2500,18,5000,2024-09-14,2024-10-28,0,7.0,food & hospitality,green grocery (fruit/vegetables),2018
792557,5000,1500,0.0,2025-11-02,5 weeks credit ease,molo,2025-02-20,1238,male,9000.0,2000,18,14216,2025-08-19,2025-11-18,7716,0.0,food & hospitality,green grocery (fruit/vegetables),2022
697002,7000,2800,0.0,2024-08-26,7 weeks credit ease,molo,2024-08-07,1169,male,18200.0,2000,18,8200,2024-06-10,2024-08-27,0,0.0,food & hospitality,bar/ restaurant,2020
706787,10000,3850,0.0,2024-07-31,7 weeks credit ease,molo,2024-01-08,1146,female,15000.0,2000,18,13850,2024-07-06,2024-08-26,0,0.0,personal services,beauty salon,2019
777633,8000,2250,0.0,2025-07-01,5 weeks credit ease,molo,2025-07-01,1139,male,8000.0,3000,18,10250,2024-11-29,2024-12-31,0,0.0,natural resources/environmental,firewood & charcoal vendor,2018
802202,7000,2000,2310.0,2025-02-13,5 weeks credit ease,molo,2025-03-20,1139,female,10500.0,2000,18,9000,2024-10-25,2024-11-26,0,0.0,food & hospitality,green grocery (fruit/vegetables),2021
676664,7000,2000,0.0,2024-03-05,5 weeks credit ease,engineer,2024-02-05,1135,male,8800.0,2800,18,9000,2024-03-07,2024-04-11,0,2.0,hospitality & tourism,bar/ restaurant,2019
690183,5000,1500,0.0,2024-05-31,5 weeks credit ease,engineer,2024-07-06,1135,female,10700.0,3000,18,6500,2024-04-11,2024-05-03,0,0.0,agriculture,farming-crop products (coconuts etc),2016
816874,9000,3500,0.0,2025-10-05,7 weeks credit ease,molo,2025-12-05,1120,female,19800.0,2000,18,12500,2025-08-12,2025-09-15,0,0.0,food & hospitality,bar/ restaurant,2017
710514,7000,2000,0.0,2024-08-08,5 weeks credit ease,molo,2024-07-28,1095,male,12200.0,2500,18,9000,2024-07-12,2024-09-07,0,0.0,food & hospitality,green grocery (fruit/vegetables),2017
867209,5000,1500,0.0,2025-10-18,5 weeks credit ease,molo,2025-12-08,1095,female,7500.0,2000,18,6500,2025-06-21,2025-09-26,0,0.0,fashion & beauty products,second hand clothes,2016
683025,5000,1500,400.0,2024-04-15,5 weeks credit ease,molo,2024-05-20,1091,female,7100.0,2500,18,6500,2024-04-15,2024-05-20,0,0.0,food & hospitality,retail shop,2016
847982,10000,5500,0.0,2025-07-25,10 weeks credit ease,molo,2025-06-08,1086,male,28000.0,2500,18,15500,2025-05-28,2025-07-25,0,0.0,food & hospitality,green grocery (fruit/vegetables),2019
793104,9000,2500,0.0,2025-02-14,5 weeks credit ease,molo,2025-02-21,1076,male,21000.0,1800,18,11500,2025-02-14,2025-03-19,0,0.0,food & hospitality,meat vendor-butchery,2017
751410,8000,2250,1500.0,2024-09-28,5 weeks credit ease,molo,2024-02-11,1072,female,9600.0,2800,18,3150,2025-07-14,2025-11-11,0,5.0,personal services,retail shop,2015
709702,10000,2750,0.0,2024-07-23,5 weeks credit ease,molo,2024-07-25,1066,male,15000.0,3000,18,12750,2024-09-30,2024-11-05,0,5.0,food & hospitality,food kiosks,2015
845940,23000,12000,0.0,2025-04-08,10 weeks credit ease,molo,2025-01-08,1058,male,24900.0,2500,18,35000,2025-05-12,2025-07-05,0,8.0,food & hospitality,meat vendor-butchery,2017
648805,10000,3850,0.0,2024-02-26,7 weeks credit ease,molo,2024-02-03,1025,male,10000.0,3000,18,13850,2024-05-22,2024-06-21,0,7.0,fashion & beauty products,footware shop,2022
866719,16000,8500,0.0,2025-10-09,10 weeks credit ease,molo,2025-09-15,1025,female,38400.0,2500,18,12990,2025-10-22,2025-11-24,0,8.0,food & hospitality,green grocery (fruit/vegetables),2022
723317,10000,3850,0.0,2024-08-16,7 weeks credit ease,molo,2024-11-09,986,female,18300.0,2500,18,13850,2024-10-14,2024-12-09,0,7.0,food & hospitality,green grocery (fruit/vegetables),2018
704632,9000,2500,0.0,2024-12-07,5 weeks credit ease,molo,2024-07-13,982,female,10500.0,2000,18,9240,2024-11-12,2024-12-08,0,0.0,human health & animal services,pharmacy/dispensing chemist,2017
749653,10000,3850,0.0,2024-04-11,7 weeks credit ease,molo,2024-12-11,948,female,22000.0,2000,18,13850,2024-11-26,2024-12-25,0,7.0,food & hospitality,green grocery (fruit/vegetables),2015
660944,15000,5600,0.0,2024-03-13,7 weeks credit ease,molo,2024-04-04,931,female,35600.0,2500,18,20600,2024-08-08,2024-09-17,0,7.0,food & hospitality,meat vendor-butchery,2018
882824,5000,1500,0.0,2025-09-18,5 weeks credit ease,molo,2025-06-09,921,male,6400.0,2500,18,6500,2025-10-17,2025-11-24,0,5.0,food & hospitality,meat vendor-butchery,2011
656883,23000,12000,0.0,2024-04-15,10 weeks credit ease,molo,2024-04-15,874,male,36100.0,7000,18,35000,2025-02-20,2025-06-17,0,10.0,agriculture,farming-animal products,2016
710475,15000,5600,0.0,2024-07-08,7 weeks credit ease,molo,2024-10-08,831,female,16500.0,2500,18,20600,2025-07-29,2025-09-29,0,7.0,manufacturing,green grocery (fruit/vegetables),2023
699370,10000,2750,0.0,2024-06-24,5 weeks credit ease,molo,2024-01-07,618,male,10000.0,2000,18,7872,2025-03-26,2025-09-12,0,5.0,food & hospitality,green grocery (fruit/vegetables),2023
429879,17000,6699,0.0,2024-09-09,7 weeks credit ease,molo,2022-08-24,505,male,17000.0,7000,18,23699,2025-08-18,2025-09-28,0,7.0,food & hospitality,farming-crop products (coconuts etc),2020
820891,12000,3250,0.0,2025-04-30,5 weeks credit ease,molo,2025-06-05,466,female,39000.0,1800,18,15250,2025-07-19,2025-08-26,0,5.0,food & hospitality,green grocery (fruit/vegetables),2016
669449,6000,1750,0.0,2024-04-14,5 weeks credit ease,molo,2024-04-13,180,male,7300.0,2000,18,7750,2025-03-22,2025-05-13,0,5.0,food & hospitality,food kiosks,2016
896402,5000,1500,0.0,2025-09-29,5 weeks credit ease,molo,2025-09-30,1708,female,12000.0,2000,19,12580,2025-09-29,2025-11-27,6080,0.0,personal services,green grocery (fruit/vegetables),2020
889678,5000,1500,0.0,2025-08-09,5 weeks credit ease,engineer,2025-09-19,1665,male,13000.0,2500,19,6500,2025-08-13,2025-09-04,0,0.0,food & hospitality,bar/ restaurant,2019
903456,5000,1500,0.0,2025-10-13,5 weeks credit ease,engineer,2025-10-14,1638,female,5000.0,0,19,15000,2025-08-05,2025-10-13,8500,0.0,food & hospitality,green grocery (fruit/vegetables),2023
894603,6000,1750,0.0,2025-09-20,5 weeks credit ease,engineer,2025-09-27,1593,female,8000.0,2000,19,7750,2025-07-28,2025-08-23,0,0.0,personal services,green grocery (fruit/vegetables),2024
866824,6000,1750,2810.0,2025-07-07,5 weeks credit ease,engineer,2025-11-08,1571,female,9000.0,2000,19,11600,2025-06-19,2025-09-16,3850,0.0,food & hospitality,retail shop,2017
840504,5000,1500,0.0,2025-06-24,5 weeks credit ease,engineer,2025-06-17,1566,male,6000.0,2500,19,9493,2025-04-03,2025-09-19,2993,0.0,fashion & beauty products,second hand clothes,2015
908567,5000,1500,2686.0,2025-09-16,5 weeks credit ease,molo,2025-10-21,1560,male,8000.0,1800,19,14155,2025-08-02,2025-11-13,7655,0.0,food & hospitality,food kiosks,2021
892032,7000,2000,0.0,2025-09-17,5 weeks credit ease,molo,2025-09-23,1499,male,9000.0,2500,19,9000,2025-08-31,2025-09-25,0,0.0,food & hospitality,green grocery (fruit/vegetables),2019
912344,5000,1500,0.0,2025-10-30,5 weeks credit ease,molo,2025-10-28,1478,female,12000.0,2000,19,6350,2025-10-28,2025-11-29,0,0.0,human health & animal services,other,2021
829674,6000,1750,0.0,2025-05-25,5 weeks credit ease,molo,2025-05-26,1469,male,10000.0,1800,19,7750,2025-04-28,2025-06-03,0,0.0,"agriculture, forestry & fishing",green grocery (fruit/vegetables),2018
806790,6000,1750,690.0,2025-02-25,5 weeks credit ease,molo,2025-01-04,1445,male,6000.0,1500,19,7800,2025-02-25,2025-09-09,50,1.0,food & hospitality,farming-animal products,2017
843731,10000,3850,0.0,2025-01-07,7 weeks credit ease,molo,2025-08-07,1413,male,20000.0,2000,19,13850,2025-01-10,2025-02-27,0,0.0,food & hospitality,green grocery (fruit/vegetables),2018
807595,8000,3150,0.0,2025-04-18,7 weeks credit ease,engineer,2025-04-17,1396,female,27200.0,2000,19,11150,2025-04-22,2025-06-25,0,4.0,food & hospitality,food kiosks,2024
851888,5000,1500,0.0,2025-10-07,5 weeks credit ease,molo,2025-11-07,1350,female,8000.0,3500,19,6500,2025-08-15,2025-10-01,0,0.0,food & hospitality,green grocery (fruit/vegetables),2017
763651,5000,1500,0.0,2024-11-22,5 weeks credit ease,molo,2024-03-12,1344,female,6500.0,0,19,6500,2024-11-22,2024-12-19,0,0.0,fashion & beauty products,second hand clothes,2018
826092,7000,2800,0.0,2025-05-30,7 weeks credit ease,molo,2025-05-31,1326,male,8400.0,1800,19,9800,2025-03-17,2025-05-09,0,0.0,food & hospitality,green grocery (fruit/vegetables),2018
879453,10000,5500,0.0,2025-05-10,10 weeks credit ease,molo,2025-03-10,1278,female,12000.0,2000,19,15500,2024-11-29,2025-01-31,0,0.0,food & hospitality,food kiosks,2022
786426,8000,2250,0.0,2025-02-15,5 weeks credit ease,engineer,2025-06-02,1236,female,10700.0,2800,19,10250,2025-01-09,2025-02-14,0,0.0,food & hospitality,green grocery (fruit/vegetables),2015
710333,5000,1500,260.0,2024-06-22,5 weeks credit ease,molo,2024-07-27,1231,female,7000.0,2000,19,7100,2024-06-22,2024-08-23,600,0.0,fashion & beauty products,second hand clothes,2022
732515,9000,2500,0.0,2024-09-17,5 weeks credit ease,engineer,2024-09-19,1230,female,9000.0,2500,19,11500,2024-08-29,2024-12-02,0,1.0,food & hospitality,beverage manufacturing- juice etc,2015
829771,6000,1750,0.0,2025-05-26,5 weeks credit ease,engineer,2025-05-26,1230,female,19500.0,2500,19,7750,2025-04-29,2025-06-02,0,0.0,wholesale & retail trade,not defined,2019
812451,10000,3850,0.0,2025-04-29,7 weeks credit ease,molo,2025-04-30,1225,female,15000.0,2000,19,13850,2024-12-06,2025-01-17,0,0.0,personal services,farming-animal products,2013
