LoanId,AmountDisbursed,Interest,LoanBalance,BorrowDate,Product,Branch,ClearDate,CustomerId,Gender,LoanLimit,CreditScore,loan_repayment_txn_count,loan_repayment_total_paid,loan_repayment_first_payment,loan_repayment_last_payment,loan_overpayment,missed_instalments,Industry,Business Type,Year of Establishment
929097,12000,3250,0,11/24/2025,5 WEEKS CREDIT EASE,MOLO,25/11/2025,1309,FEMALE,12000,1800,15,15250,21/10/2025,24/11/2025,0,0,Food & Hospitality,Bar/ Restaurant,2018
744572,7000,2000,0,10/10/2024,5 WEEKS CREDIT EASE,ENGINEER,18/10/2024,1304,MALE,24500,3000,15,9000,2/10/2024,2/11/2024,0,0,Food & Hospitality,Green Grocery (Fruit/Vegetables),2021
846382,8000,3150,0,7/14/2025,7 WEEKS CREDIT EASE,MOLO,14/07/2025,1289,MALE,12800,2500,15,11150,26/05/2025,14/07/2025,0,0,Food & Hospitality,Retail Shop,2020
869873,10000,3850,0,4/9/2025,7 WEEKS CREDIT EASE,MOLO,29/08/2025,1287,FEMALE,12900,2000,15,13850,10/2/2025,8/4/2025,0,0,Food & Hospitality,Retail Shop,2023
792975,7000,2000,0,2/20/2025,5 WEEKS CREDIT EASE,MOLO,21/02/2025,1285,MALE,23300,3000,15,9000,29/11/2024,17/01/2025,0,0,Agriculture ,Farming-Animal Products,2016
922035,7000,2000,0,6/11/2025,5 WEEKS CREDIT EASE,MOLO,13/11/2025,1285,FEMALE,13000,2000,15,9000,24/04/2025,22/05/2025,0,0,Fashion & Beauty Products,Second Hand Clothes,2016
810479,6000,1750,0,8/4/2025,5 WEEKS CREDIT EASE,ENGINEER,4/11/2025,1284,MALE,6000,2000,15,7750,24/03/2025,23/04/2025,0,0,Food & Hospitality,Green Grocery (Fruit/Vegetables),2016
875992,5000,1500,0,8/15/2025,5 WEEKS CREDIT EASE,ENGINEER,25/08/2025,1284,FEMALE,6400,2500,15,6500,23/04/2025,27/05/2025,0,0,Food & Hospitality,Green Grocery (Fruit/Vegetables),2019
929559,4000,1250,0,11/18/2025,5 WEEKS CREDIT EASE,ENGINEER,26/11/2025,1284,FEMALE,6800,2000,15,5250,21/07/2025,12/8/2025,0,0,Food & Hospitality,Green Grocery (Fruit/Vegetables),2020
716741,5000,1500,0,7/31/2024,5 WEEKS CREDIT EASE,ENGINEER,13/08/2024,1255,FEMALE,8000,2500,15,14000,22/08/2024,18/11/2024,7500,5,Food & Hospitality,Food Kiosks,2019
758398,10000,2750,0,12/11/2024,5 WEEKS CREDIT EASE,MOLO,20/11/2024,1252,FEMALE,13000,2000,15,12750,31/10/2024,16/11/2024,0,0,Food & Hospitality,Cereals,2017
923299,5000,1500,0,10/27/2025,5 WEEKS CREDIT EASE,ENGINEER,16/11/2025,1250,MALE,6100,2000,15,6500,8/3/2025,21/05/2025,0,0,Food & Hospitality,Retail Shop,2017
899189,15000,8000,0,10/27/2025,10 WEEKS CREDIT EASE,ENGINEER,11/10/2025,1234,MALE,24000,2500,15,23000,4/8/2025,29/09/2025,0,0,Food & Hospitality,Green Grocery (Fruit/Vegetables),2016
783406,12000,4550,15407.15,12/18/2024,7 WEEKS CREDIT EASE,ENGINEER,2/5/2025,1222,MALE,18000,2000,15,14400,22/11/2024,25/01/2025,0,0,Food & Hospitality,Food Kiosks,2015
864318,13000,7000,13130,1/7/2025,10 WEEKS CREDIT EASE,ENGINEER,9/9/2025,1214,FEMALE,117000,2000,15,20000,15/12/2024,23/03/2025,0,0,Not defined,Farming-Animal Products,2010
777419,10000,3850,0,1/13/2025,7 WEEKS CREDIT EASE,ENGINEER,20/01/2025,1214,MALE,11800,2000,15,13850,23/03/2025,23/04/2025,0,7,Agriculture ,Farming-Animal Products,2011
712524,7000,2000,0,7/29/2024,5 WEEKS CREDIT EASE,ENGINEER,8/2/2024,1214,MALE,10100,2000,15,9000,18/07/2024,18/08/2024,0,0,Food & Hospitality,Food Kiosks,2019
764407,8000,2250,0,12/24/2024,5 WEEKS CREDIT EASE,MOLO,12/4/2024,1194,FEMALE,9100,2500,15,10250,3/1/2025,3/2/2025,0,5,Food & Hospitality,Green Grocery (Fruit/Vegetables),2019
704545,5000,1500,0,7/22/2024,5 WEEKS CREDIT EASE,MOLO,13/07/2024,1194,MALE,6900,2500,15,6500,22/07/2024,28/10/2024,0,4,Food & Hospitality,Bar/ Restaurant,2022
858832,49000,25000,0,5/8/2025,10 WEEKS CREDIT EASE,MOLO,28/08/2025,1185,FEMALE,98000,2000,15,74000,24/01/2025,20/03/2025,0,0,Automobile Services,Motor Vehicle/Bike Repair,2019
883695,49000,25000,0,11/13/2025,10 WEEKS CREDIT EASE,MOLO,14/10/2025,1185,MALE,58800,7000,15,74000,27/06/2025,11/8/2025,0,0,Fashion & Beauty Products,New Clothes,2019
817341,7000,2800,0,10/5/2025,7 WEEKS CREDIT EASE,ENGINEER,13/05/2025,1174,FEMALE,12600,2500,15,20320,14/07/2025,5/10/2025,10520,0,Food & Hospitality,Food Kiosks,2019
714813,7000,2800,0,9/8/2024,7 WEEKS CREDIT EASE,ENGINEER,22/08/2024,1158,FEMALE,15800,1800,15,9800,28/06/2024,7/8/2024,0,0,Personal Services ,Beauty Salon,2016
763300,15000,8000,0,12/17/2024,10 WEEKS CREDIT EASE,ENGINEER,1/6/2025,1152,FEMALE,26200,2500,15,23000,5/11/2024,24/12/2024,0,0,Food & Hospitality,Food Kiosks,2020
744370,15000,5600,0,10/28/2024,7 WEEKS CREDIT EASE,ENGINEER,31/10/2024,1152,MALE,25700,2500,15,20600,17/08/2024,27/09/2024,0,0,Automobile Services,Hawking- Mobile merchandize Services,2011
749085,8000,2250,0,10/29/2024,5 WEEKS CREDIT EASE,MOLO,29/10/2024,1151,FEMALE,9600,2500,15,10250,14/10/2024,21/11/2024,0,0,Agriculture ,Green Grocery (Fruit/Vegetables),2023
704954,10000,2750,0,8/7/2024,5 WEEKS CREDIT EASE,MOLO,15/07/2024,1150,FEMALE,15000,2000,15,12750,7/7/2024,29/07/2024,0,0,Natural Resources/Environmental ,Firewood & Charcoal Vendor,2021
725424,9000,2500,0,5/9/2024,5 WEEKS CREDIT EASE,MOLO,9/3/2024,1142,MALE,18000,2000,15,11500,2/5/2024,15/06/2024,0,2,Automobile Services,Cleaning Services,2016
748734,7000,2000,0,10/28/2024,5 WEEKS CREDIT EASE,MOLO,28/10/2024,1139,MALE,11000,1500,15,9000,20/09/2024,25/10/2024,0,0,Food & Hospitality,Green Grocery (Fruit/Vegetables),2024
703545,6000,1750,0,10/7/2024,5 WEEKS CREDIT EASE,MOLO,7/11/2024,1139,MALE,11000,2500,15,7750,20/08/2024,20/09/2024,0,0,Food & Hospitality,Green Grocery (Fruit/Vegetables),2023
764601,9000,2500,790,10/30/2024,5 WEEKS CREDIT EASE,MOLO,12/4/2024,1136,MALE,18000,2000,15,22520,9/10/2024,13/02/2025,11020,0,Food & Hospitality,Beverage Manufacturing- Juice etc,2018
686081,7000,2800,0,5/25/2024,7 WEEKS CREDIT EASE,ENGINEER,6/10/2024,1132,MALE,14000,1500,15,9800,14/05/2024,17/06/2024,0,0,Food & Hospitality,Green Grocery (Fruit/Vegetables),2022
717299,7000,2800,0,8/22/2024,7 WEEKS CREDIT EASE,ENGINEER,28/08/2024,1132,FEMALE,11700,1700,15,9800,17/06/2024,10/7/2024,0,0,Food & Hospitality,Green Grocery (Fruit/Vegetables),2017
770624,11000,4200,0,3/1/2025,7 WEEKS CREDIT EASE,ENGINEER,1/2/2025,1131,MALE,22000,2500,15,15200,11/12/2024,31/01/2025,0,0,Natural Resources/Environmental ,Firewood & Charcoal Vendor,2017
925200,12000,3250,0,12/11/2025,5 WEEKS CREDIT EASE,MOLO,18/11/2025,1121,MALE,13200,1800,15,15250,14/10/2025,11/11/2025,0,0,Wholesale & Retail Trade,Tailoring Services,2020
941821,12000,3250,9150,12/11/2025,5 WEEKS CREDIT EASE,MOLO,17/12/2025,1121,MALE,14400,1800,15,9900,11/11/2025,26/11/2025,0,1,Automobile Services,Motor Vehicle/Bike Repair,2017
726379,7000,2000,8730,7/31/2024,5 WEEKS CREDIT EASE,ENGINEER,9/4/2024,1106,FEMALE,15400,2500,15,11490,13/05/2024,20/09/2024,2490,0,Food & Hospitality,Food Kiosks,2021
741580,15000,8000,0,10/18/2024,10 WEEKS CREDIT EASE,ENGINEER,15/11/2024,1104,MALE,18800,2500,15,23000,18/10/2024,6/12/2024,0,0,Fashion & Beauty Products,New Clothes,2023
667017,5000,1500,0,3/25/2024,5 WEEKS CREDIT EASE,ENGINEER,4/8/2024,1101,MALE,5000,2000,15,6500,25/03/2024,15/04/2024,0,0,Not defined,Other,2016
678112,6000,1750,0,7/5/2024,5 WEEKS CREDIT EASE,MOLO,5/7/2024,1085,FEMALE,12000,2500,15,7750,7/5/2024,18/06/2024,0,0,Food & Hospitality,Green Grocery (Fruit/Vegetables),2017
699713,6000,1750,0,6/24/2024,5 WEEKS CREDIT EASE,MOLO,7/1/2024,1080,FEMALE,8200,2500,15,7750,8/7/2024,5/8/2024,0,5,Food & Hospitality,Meat Vendor-Butchery,2013
782630,9000,2500,0,1/17/2025,5 WEEKS CREDIT EASE,MOLO,20/01/2025,1076,MALE,13500,2500,15,11500,17/01/2025,14/02/2025,0,0,Food & Hospitality,Green Grocery (Fruit/Vegetables),2019
716145,12000,3250,0,7/8/2024,5 WEEKS CREDIT EASE,MOLO,8/12/2024,1074,MALE,12000,2500,15,15250,8/6/2024,8/7/2024,0,0,Food & Hospitality,Green Grocery (Fruit/Vegetables),2015
695056,13000,3500,0,6/15/2024,5 WEEKS CREDIT EASE,MOLO,19/06/2024,1072,FEMALE,19500,2500,15,16500,8/6/2024,8/7/2024,0,0,Food & Hospitality,Green Grocery (Fruit/Vegetables),2019
819347,12000,4550,0,9/5/2025,7 WEEKS CREDIT EASE,MOLO,15/05/2025,1070,FEMALE,12000,2500,15,13545,27/10/2025,28/11/2025,0,7,Food & Hospitality,Food Kiosks,2019
733231,20000,10500,0,5/10/2024,10 WEEKS CREDIT EASE,MOLO,26/10/2024,1058,MALE,45000,7000,15,30500,29/05/2024,13/07/2024,0,4,Food & Hospitality,Food Kiosks,2019
652281,6000,1750,0,2/26/2024,5 WEEKS CREDIT EASE,MOLO,26/02/2024,1055,MALE,6000,3000,15,7750,5/6/2024,3/7/2024,0,5,Food & Hospitality,Retail Shop,2022
737409,15000,8000,0,10/22/2024,10 WEEKS CREDIT EASE,MOLO,11/5/2024,1039,MALE,15000,7000,15,23000,19/11/2024,21/04/2025,0,10,Food & Hospitality,Food Kiosks,2017
714605,5000,1500,0,8/20/2024,5 WEEKS CREDIT EASE,MOLO,8/7/2024,1035,MALE,5000,2000,15,6500,25/10/2025,23/11/2025,0,5,Food & Hospitality,Bakery (Bread & Confectionaries),2021
720743,10000,2750,0,8/21/2024,5 WEEKS CREDIT EASE,MOLO,22/08/2024,1030,MALE,20000,2500,15,12750,17/12/2024,15/01/2025,0,5,Food & Hospitality,Retail Shop,2016
801332,10000,2750,0,3/18/2025,5 WEEKS CREDIT EASE,MOLO,19/03/2025,1030,FEMALE,12000,1800,15,12750,21/05/2025,26/06/2025,0,5,Fashion & Beauty Products,Second Hand Clothes,2013
834267,10000,2750,0,4/6/2025,5 WEEKS CREDIT EASE,MOLO,6/4/2025,1026,MALE,18300,2000,15,12750,21/06/2025,11/8/2025,0,5,Food & Hospitality,Food Kiosks,2024
851018,10000,2750,0,9/7/2025,5 WEEKS CREDIT EASE,MOLO,7/9/2025,1026,FEMALE,18000,1800,15,12750,25/09/2025,27/10/2025,0,5,Food & Hospitality,Seafood- Fish vendor,2020
672686,17000,6300,0,5/5/2024,7 WEEKS CREDIT EASE,MOLO,5/6/2024,1004,FEMALE,27600,15000,15,23300,29/01/2025,2/4/2025,0,7,Food & Hospitality,Food Kiosks,2022
849043,12000,4550,0,4/7/2025,7 WEEKS CREDIT EASE,MOLO,18/07/2025,934,FEMALE,16800,2500,15,16550,9/10/2025,30/10/2025,0,7,Food & Hospitality,Seafood- Fish vendor,2016
708257,27000,14000,0,7/8/2024,10 WEEKS CREDIT EASE,MOLO,27/08/2024,930,MALE,32400,7000,15,41000,19/12/2024,16/02/2025,0,10,Food & Hospitality,Retail Shop,2020
657001,20000,7350,0,3/25/2024,7 WEEKS CREDIT EASE,MOLO,25/03/2024,924,MALE,33300,20000,15,27350,12/9/2024,15/07/2025,0,7,Fashion & Beauty Products,New Clothes,2012
820698,34000,12250,0,4/28/2025,7 WEEKS CREDIT EASE,MOLO,19/05/2025,917,MALE,68000,2000,15,46250,23/06/2025,16/08/2025,0,7,Agriculture ,Farming-Animal Products,2021
782847,20000,10500,0,2/13/2025,10 WEEKS CREDIT EASE,MOLO,25/02/2025,917,MALE,65000,20000,15,30500,28/04/2025,29/05/2025,0,10,Natural Resources/Environmental ,Firewood & Charcoal Vendor,2018
809825,22000,11500,0,4/28/2025,10 WEEKS CREDIT EASE,MOLO,15/05/2025,901,MALE,55000,7000,15,33500,21/07/2025,9/9/2025,0,10,Food & Hospitality,Farming-Crop Products (Coconuts etc),2015
832979,22000,11500,0,6/7/2025,10 WEEKS CREDIT EASE,MOLO,7/7/2025,901,FEMALE,39600,15000,15,23472,27/10/2025,27/11/2025,0,10,Food & Hospitality,Bar/ Restaurant,2022
649735,14000,3750,0,2/19/2024,5 WEEKS CREDIT EASE,MOLO,20/02/2024,891,MALE,45500,3000,15,17750,13/09/2024,30/10/2024,0,5,Food & Hospitality,Food Kiosks,2019
767607,10000,2750,0,4/12/2024,5 WEEKS CREDIT EASE,MOLO,12/12/2024,831,FEMALE,17800,2000,15,12750,5/3/2025,21/05/2025,0,5,Transportation ,Retail Shop,2011
659976,7000,4000,0,4/16/2024,10 WEEKS CREDIT EASE,MOLO,23/04/2024,724,FEMALE,7000,2800,15,11000,13/06/2025,18/08/2025,0,10,General Hardware & Electronics,Building & Construction Materials,2019
834542,8000,2250,0,3/6/2025,5 WEEKS CREDIT EASE,MOLO,6/4/2025,723,MALE,16000,2000,15,10220,26/09/2025,29/11/2025,0,5,Food & Hospitality,Food Kiosks,2011
904417,21000,7700,0,10/22/2025,7 WEEKS CREDIT EASE,MOLO,29/10/2025,631,FEMALE,22800,20000,15,28700,22/09/2025,5/11/2025,0,0,Food & Hospitality,Food Kiosks,2024
649195,5000,1500,0,2/21/2024,5 WEEKS CREDIT EASE,MOLO,19/02/2024,567,FEMALE,14000,1500,15,6500,19/05/2024,6/8/2024,0,5,Fashion & Beauty Products,Footware shop,2023
736961,5000,1500,0,9/30/2024,5 WEEKS CREDIT EASE,MOLO,30/09/2024,540,FEMALE,16200,2500,15,6500,23/09/2024,29/10/2024,0,0,Food & Hospitality,Cereals,2025
871249,14000,3750,0,8/13/2025,5 WEEKS CREDIT EASE,MOLO,19/08/2025,484,FEMALE,20000,1800,15,17750,28/10/2025,25/11/2025,0,5,Natural Resources/Environmental ,Firewood & Charcoal Vendor,2018
746066,20000,7350,0,4/11/2024,7 WEEKS CREDIT EASE,MOLO,11/5/2024,444,FEMALE,64000,2000,15,27350,25/05/2025,21/07/2025,0,7,Manufacturing,Green Grocery (Fruit/Vegetables),2018
648574,11000,4200,0,2/26/2024,7 WEEKS CREDIT EASE,MOLO,3/1/2024,444,MALE,6600,3000,15,15200,3/3/2025,3/5/2025,0,7,Not defined,Cereals,2013
803152,20000,7350,0,3/3/2025,7 WEEKS CREDIT EASE,MOLO,4/7/2025,442,FEMALE,36700,2000,15,27350,18/10/2025,26/11/2025,0,7,Food & Hospitality,Bar/ Restaurant,2013
819550,30000,15500,0,3/6/2025,10 WEEKS CREDIT EASE,MOLO,6/5/2025,295,MALE,42000,20000,15,45500,23/06/2025,25/08/2025,0,10,Fashion & Beauty Products,Cosmetic Shop,2018
910828,5000,1500,0,10/21/2025,5 WEEKS CREDIT EASE,ENGINEER,24/10/2025,1740,FEMALE,11000,2500,16,6500,7/9/2025,17/10/2025,0,0,Food & Hospitality,Green Grocery (Fruit/Vegetables),2022
876978,5000,1500,0,8/25/2025,5 WEEKS CREDIT EASE,MOLO,26/08/2025,1569,FEMALE,11000,1500,16,6500,22/10/2025,26/11/2025,0,5,Human Health & Animal Services,Agro-vet,2021
936686,9000,2500,4600,4/11/2025,5 WEEKS CREDIT EASE,MOLO,12/9/2025,1537,MALE,15000,2000,16,11500,30/07/2025,2/9/2025,0,5,Agriculture ,Farming-Animal Products,2020
890628,8000,2250,0,9/10/2025,5 WEEKS CREDIT EASE,MOLO,20/09/2025,1530,MALE,10000,2500,16,10250,30/08/2025,2/11/2025,0,1,Personal Services ,Farming-Animal Products,2011
847025,5000,1500,0,6/23/2025,5 WEEKS CREDIT EASE,MOLO,7/1/2025,1511,MALE,3000,2000,16,6500,27/05/2025,23/06/2025,0,0,Personal Services ,Retail Shop,2017
840962,7000,2000,0,6/25/2025,5 WEEKS CREDIT EASE,ENGINEER,18/06/2025,1502,FEMALE,8000,2500,16,9000,25/06/2025,25/11/2025,0,4,Food & Hospitality,Seafood- Fish vendor,2017
882617,10000,2750,0,5/9/2025,5 WEEKS CREDIT EASE,MOLO,9/5/2025,1498,MALE,11000,2000,16,12750,6/6/2025,24/07/2025,0,5,Food & Hospitality,Bar/ Restaurant,2018
906900,7000,2800,0,10/21/2025,7 WEEKS CREDIT EASE,ENGINEER,11/1/2025,1455,MALE,9000,2000,16,9800,30/08/2025,15/10/2025,0,0,Food & Hospitality,Green Grocery (Fruit/Vegetables),2019
831931,8000,2250,0,5/14/2025,5 WEEKS CREDIT EASE,ENGINEER,30/05/2025,1454,MALE,15000,2500,16,10250,12/5/2025,27/05/2025,0,0,Finance & Insurance,Mobile Money Services-Mpesa,2017
885608,6000,1750,1470,7/8/2025,5 WEEKS CREDIT EASE,MOLO,9/11/2025,1441,MALE,11000,2000,16,12300,16/07/2025,1/10/2025,4550,5,Food & Hospitality,Food Kiosks,2017
830686,15000,8000,0,9/6/2025,10 WEEKS CREDIT EASE,ENGINEER,7/2/2025,1402,MALE,27000,7000,16,23000,14/07/2025,27/08/2025,0,0,Food & Hospitality,Green Grocery (Fruit/Vegetables),2020
852769,12000,4550,0,7/14/2025,7 WEEKS CREDIT EASE,ENGINEER,28/07/2025,1402,MALE,21600,3000,16,16550,2/5/2025,9/6/2025,0,0,Food & Hospitality,Cereals,2023
833426,7000,2800,0,11/7/2025,7 WEEKS CREDIT EASE,MOLO,16/06/2025,1392,MALE,0,1800,16,8137,18/07/2025,9/10/2025,0,0,Agriculture ,Farming-Crop Products (Coconuts etc),2022
792678,7000,2800,0,3/17/2025,7 WEEKS CREDIT EASE,ENGINEER,3/6/2025,1390,MALE,12800,2000,16,9800,6/2/2025,14/05/2025,0,0,Wholesale & Retail Trade,Agro-vet,2017
811923,8000,2250,0,11/4/2025,5 WEEKS CREDIT EASE,MOLO,16/04/2025,1344,MALE,10400,2000,16,10250,6/5/2025,24/06/2025,0,0,Food & Hospitality,Green Grocery (Fruit/Vegetables),2017
780685,5000,1500,0,8/1/2025,5 WEEKS CREDIT EASE,ENGINEER,14/01/2025,1336,MALE,6000,2000,16,8800,31/03/2025,15/09/2025,2300,0,Food & Hospitality,Food Kiosks,2022
779030,5000,1500,0,3/1/2025,5 WEEKS CREDIT EASE,MOLO,1/10/2025,1328,FEMALE,11000,2000,16,10400,3/1/2025,19/02/2025,3900,0,Personal Services ,Farming-Animal Products,2021
916896,7000,2800,0,11/17/2025,7 WEEKS CREDIT EASE,MOLO,18/11/2025,1326,FEMALE,9800,1800,16,9800,26/08/2025,13/10/2025,0,0,Natural Resources/Environmental ,Firewood & Charcoal Vendor,2016
876755,5000,1500,0,8/13/2025,5 WEEKS CREDIT EASE,MOLO,25/08/2025,1326,FEMALE,11000,3000,16,6500,7/6/2025,23/07/2025,0,0,General Hardware & Electronics,Building & Construction Materials,2019
816031,14000,5250,0,7/17/2025,7 WEEKS CREDIT EASE,MOLO,5/9/2025,1324,MALE,28000,2500,16,19250,10/2/2025,17/03/2025,0,0,Wholesale & Retail Trade,Green Grocery (Fruit/Vegetables),2015
867665,17000,6300,0,8/13/2025,7 WEEKS CREDIT EASE,MOLO,26/08/2025,1317,MALE,17000,20000,16,23300,9/6/2025,20/07/2025,0,0,Food & Hospitality,Green Grocery (Fruit/Vegetables),2021
896553,10000,3850,2161.43,8/27/2025,7 WEEKS CREDIT EASE,MOLO,15/10/2025,1313,FEMALE,14300,2000,16,13850,28/04/2025,18/06/2025,0,0,Food & Hospitality,Food Kiosks,2016
765214,7000,2000,0,11/29/2024,5 WEEKS CREDIT EASE,MOLO,12/6/2024,1293,MALE,12600,1800,16,9000,7/12/2024,5/1/2025,0,5,Food & Hospitality,Green Grocery (Fruit/Vegetables),2018
817367,7000,2000,0,4/24/2025,5 WEEKS CREDIT EASE,MOLO,29/04/2025,1285,MALE,12600,1800,16,9000,19/02/2025,25/03/2025,0,0,Food & Hospitality,Green Grocery (Fruit/Vegetables),2016
753731,5000,1500,0,8/11/2024,5 WEEKS CREDIT EASE,MOLO,11/8/2024,1285,MALE,11000,1500,16,6500,5/9/2024,3/10/2024,0,5,Food & Hospitality,Green Grocery (Fruit/Vegetables),2017
856491,5000,1500,0,7/21/2025,5 WEEKS CREDIT EASE,ENGINEER,21/07/2025,1284,FEMALE,8000,2000,16,6500,24/02/2025,24/03/2025,0,0,Food & Hospitality,Food Kiosks,2020
890011,5000,1500,0,9/19/2025,5 WEEKS CREDIT EASE,ENGINEER,19/09/2025,1284,FEMALE,5700,2500,16,6500,27/05/2025,30/06/2025,0,0,Food & Hospitality,Food Kiosks,2019
816256,10000,5500,0,5/23/2025,10 WEEKS CREDIT EASE,MOLO,30/05/2025,1278,FEMALE,18000,1800,16,15500,31/01/2025,18/04/2025,0,0,Personal Services ,Tailoring Services,2017
845772,10000,5500,0,7/25/2025,10 WEEKS CREDIT EASE,MOLO,8/1/2025,1278,MALE,12000,2500,16,15500,18/04/2025,19/06/2025,0,0,General Hardware & Electronics,Electronic Accessory shops/Repairs,2022
749048,5000,1500,0,10/29/2024,5 WEEKS CREDIT EASE,MOLO,28/10/2024,1264,MALE,5400,2500,16,6500,23/10/2024,18/12/2024,0,3,Fashion & Beauty Products,Second Hand Clothes,2020
718706,5000,1500,0,8/14/2024,5 WEEKS CREDIT EASE,ENGINEER,17/08/2024,1260,FEMALE,7000,2000,16,6500,14/08/2024,10/9/2024,0,0,Personal Services ,Beauty Salon,2020
743059,5000,1500,0,9/10/2024,5 WEEKS CREDIT EASE,ENGINEER,15/10/2024,1260,MALE,10000,2000,16,6500,10/9/2024,7/10/2024,0,0,Food & Hospitality,Retail Shop,2014
910095,6000,1750,2028,9/18/2025,5 WEEKS CREDIT EASE,MOLO,23/10/2025,1248,MALE,6500,2500,16,18780,7/8/2025,23/10/2025,11030,0,Food & Hospitality,Bar/ Restaurant,2019
870778,10000,2750,0,8/19/2025,5 WEEKS CREDIT EASE,MOLO,18/08/2025,1238,FEMALE,15000,2000,16,12750,3/3/2025,7/7/2025,0,0,Food & Hospitality,Meat Vendor-Butchery,2021
753466,10000,2750,0,8/11/2024,5 WEEKS CREDIT EASE,MOLO,11/8/2024,1225,FEMALE,18300,2000,16,12750,1/8/2024,18/09/2024,0,0,Food & Hospitality,Green Grocery (Fruit/Vegetables),2020
715713,8000,3150,0,8/22/2024,7 WEEKS CREDIT EASE,MOLO,23/08/2024,1225,FEMALE,14000,2000,16,11150,18/09/2024,21/10/2024,0,7,Food & Hospitality,Green Grocery (Fruit/Vegetables),2015
864180,7000,2000,0,4/8/2025,5 WEEKS CREDIT EASE,MOLO,8/5/2025,1209,FEMALE,19200,20000,16,12230,20/10/2025,28/11/2025,3230,5,Food & Hospitality,Green Grocery (Fruit/Vegetables),2019
690984,7000,2000,0,6/6/2024,5 WEEKS CREDIT EASE,ENGINEER,6/10/2024,1184,MALE,17500,2000,16,9000,6/6/2024,17/07/2024,0,0,Food & Hospitality,Food Kiosks,2015
939697,6000,1750,4650,10/11/2025,5 WEEKS CREDIT EASE,ENGINEER,15/12/2025,1172,MALE,12900,2500,16,7540,25/10/2025,22/11/2025,0,5,Food & Hospitality,Beverage Manufacturing- Juice etc,2019
710458,8000,2250,0,10/8/2024,5 WEEKS CREDIT EASE,MOLO,27/07/2024,1147,FEMALE,11200,3000,16,10250,11/7/2024,20/08/2024,0,0,Food & Hospitality,Bar/ Restaurant,2018
732554,7000,2000,0,9/21/2024,5 WEEKS CREDIT EASE,MOLO,20/09/2024,1139,FEMALE,10500,2000,16,9000,11/7/2024,20/08/2024,0,0,Food & Hospitality,Food Kiosks,2017
800117,12000,4550,0,3/20/2025,7 WEEKS CREDIT EASE,ENGINEER,29/03/2025,1133,FEMALE,21600,2500,16,16550,16/09/2024,24/01/2025,0,0,General Hardware & Electronics,Electronic Accessory shops/Repairs,2016
674198,5000,1500,0,4/24/2024,5 WEEKS CREDIT EASE,MOLO,25/04/2024,1119,MALE,7500,2000,16,6500,24/04/2024,23/05/2024,0,0,Food & Hospitality,Green Grocery (Fruit/Vegetables),2011
720458,10000,3850,0,8/30/2024,7 WEEKS CREDIT EASE,ENGINEER,9/4/2024,1110,FEMALE,11400,2500,16,13850,22/06/2024,7/8/2024,0,0,Fashion & Beauty Products,Second Hand Clothes,2016
863194,14000,5250,0,1/8/2025,7 WEEKS CREDIT EASE,ENGINEER,16/08/2025,1103,FEMALE,19600,2000,16,19250,19/11/2024,2/1/2025,0,0,Food & Hospitality,Food Kiosks,2019
741183,14000,5250,0,3/10/2024,7 WEEKS CREDIT EASE,ENGINEER,24/10/2024,1102,FEMALE,25200,3000,16,19250,20/03/2024,26/04/2024,0,2,Food & Hospitality,Retail Shop,2018
825910,6000,1750,0,6/27/2025,5 WEEKS CREDIT EASE,MOLO,17/05/2025,1095,MALE,8400,2000,16,7750,7/1/2025,21/03/2025,0,0,Personal Services ,Retail Shop,2019
820304,8000,2250,0,2/5/2025,5 WEEKS CREDIT EASE,MOLO,5/3/2025,1083,MALE,16000,3000,16,10250,20/04/2025,24/05/2025,0,5,Food & Hospitality,Green Grocery (Fruit/Vegetables),2017
728732,14000,3750,1020,7/8/2024,5 WEEKS CREDIT EASE,MOLO,9/11/2024,1074,MALE,31500,3000,16,17750,8/7/2024,13/08/2024,0,3,Food & Hospitality,Food Kiosks,2013
707563,13000,3500,0,7/21/2024,5 WEEKS CREDIT EASE,MOLO,20/07/2024,1072,MALE,13000,2000,16,16500,8/7/2024,22/08/2024,0,0,Food & Hospitality,Green Grocery (Fruit/Vegetables),2019
838554,12000,4550,0,6/13/2025,7 WEEKS CREDIT EASE,MOLO,27/06/2025,1070,FEMALE,21000,2500,16,16550,8/9/2025,27/10/2025,0,7,Food & Hospitality,Green Grocery (Fruit/Vegetables),2014
803017,10000,2750,0,3/27/2025,5 WEEKS CREDIT EASE,MOLO,22/03/2025,1070,FEMALE,18000,2500,16,12750,31/07/2025,8/9/2025,0,5,Food & Hospitality,Bar/ Restaurant,2015
661709,8000,3150,0,4/4/2024,7 WEEKS CREDIT EASE,MOLO,4/6/2024,1068,MALE,14000,1800,16,11150,15/06/2024,13/07/2024,0,7,Food & Hospitality,Hawking- Mobile merchandize Services,2015
792546,10000,2750,0,2/19/2025,5 WEEKS CREDIT EASE,MOLO,20/02/2025,1066,MALE,10000,2500,16,12750,11/2/2025,13/03/2025,0,0,Food & Hospitality,Cereals,2015
740088,8000,2250,0,7/10/2024,5 WEEKS CREDIT EASE,MOLO,10/8/2024,1066,FEMALE,22700,1800,16,10250,28/08/2024,30/09/2024,0,5,Food & Hospitality,Retail Shop,2018
